easting,northing,id,name1,name2,latitude,longitude,country_code,state_fips,county,admin3,admin4,population,elevation_meters,dem,timezone
-8400066.361,4876943.084,5184086,Chesterbrook,Chesterbrook,40.07566,-75.45908,US,PA,29,,,4589,49,60,America/New_York
-8883208.536,4944980.133,5184178,Cheswick,Cheswick,40.54173,-79.79922,US,PA,3,,,1746,235,231,America/New_York
-8810292.043,4958906.184,5184181,Chevy Chase Heights,Chevy Chase Heights,40.63673,-79.1442,US,PA,63,,,1502,438,435,America/New_York
-8876931.23,5004692.385,5184197,Chicora,Chicora,40.94812,-79.74283,US,PA,19,,,1043,369,372,America/New_York
-8424339.576,5082670.429,5184233,Chinchilla,Chinchilla,41.47508,-75.67713,US,PA,69,,,2098,355,357,America/New_York
-8638237.751,4965550.753,5184309,Church Hill,Church Hill,40.68201,-77.59861,US,PA,87,,,1627,239,239,America/New_York
-8888093.235,4929855.391,5184346,Churchill,Churchill,40.4384,-79.8431,US,PA,3,,,3011,330,329,America/New_York
-8351052.39,4893040.278,5184359,Churchville,Churchville,40.18622,-75.01878,US,PA,17,,,4128,62,66,America/New_York
-8892391.281,4908508.42,5184396,Clairton,Clairton,40.29229,-79.88171,US,PA,3,,,6796,276,282,America/New_York
-8837133.399,5044074.948,5184422,Clarion,Clarion,41.21479,-79.38532,US,PA,31,,,5276,462,456,America/New_York
-8426845.378,5085312.469,5184469,Clarks Green,Clarks Green,41.49286,-75.69964,US,PA,69,,,1476,393,396,America/New_York
-8427833.895,5084692.757,5184490,Clarks Summit,Clarks Summit,41.48869,-75.70852,US,PA,69,,,5116,397,403,America/New_York
-8488724.543,4897734.887,5184494,Clay,Clay,40.21843,-76.25551,US,PA,71,,,1559,108,109,America/New_York
-8732985.11,4909157.892,5184505,Claysburg,Claysburg,40.29674,-78.44974,US,PA,13,,,1625,349,350,America/New_York
-8731810.689,5016366.291,5184541,Clearfield,Clearfield,41.02728,-78.43919,US,PA,33,,,6215,336,337,America/New_York
-8513215.945,4915081.005,5184584,Cleona,Cleona,40.33731,-76.47552,US,PA,75,,,2080,135,140,America/New_York
-8795542.211,4963511.999,5184686,Clymer,Clymer,40.66812,-79.0117,US,PA,63,,,1357,381,381,America/New_York
-8449914.116,4986250.031,5184748,Coaldale,Coaldale,40.82287,-75.90687,US,PA,107,,,2281,321,320,America/New_York
-8910946.014,5089354.201,5184806,Cochranton,Cochranton,41.52005,-80.04839,US,PA,39,,,1136,326,327,America/New_York
-8399230.352,4892958.678,5184966,Collegeville,Collegeville,40.18566,-75.45157,US,PA,91,,,5089,46,46,America/New_York
-8879775.443,4898581.932,5184984,Collinsburg,Collinsburg,40.22424,-79.76838,US,PA,129,,,1125,238,236,America/New_York
-8550415.579,4909727.127,5185006,Colonial Park,Colonial Park,40.30064,-76.80969,US,PA,43,,,13229,152,156,America/New_York
-8516431.965,4870842.135,5185029,Columbia,Columbia,40.03371,-76.50441,US,PA,71,,,10400,92,93,America/New_York
-8784007.285,4913537.47,5185128,Conemaugh,Conemaugh,40.32674,-78.90808,US,PA,21,,,1350,370,370,America/New_York
-8347806.313,5057571.534,5185135,Conashaugh Lakes,Conashaugh Lakes,41.30593,-74.98962,US,PA,103,,,1294,436,444,America/New_York
-8859860.386,4868536.532,5185237,Connellsville,Connellsville,40.01785,-79.58948,US,PA,51,,,7637,289,283,America/New_York
-8382532.428,4877469.73,5185267,Conshohocken,Conshohocken,40.07928,-75.30157,US,PA,91,,,7833,63,64,America/New_York
-8932190.225,4962289.537,5185284,Conway,Conway,40.65979,-80.23923,US,PA,7,,,2176,227,226,America/New_York
-8466580.87,5011166.162,5185289,Conyngham,Conyngham,40.99203,-76.05659,US,PA,79,,,1914,290,297,America/New_York
-8392427.618,4940551.396,5185380,Coopersburg,Coopersburg,40.51149,-75.39046,US,PA,77,,,2386,143,147,America/New_York
-8404116.164,4963802.594,5185397,Coplay,Coplay,40.6701,-75.49546,US,PA,77,,,3192,123,126,America/New_York
-8924118.449,4941563.21,5185408,Coraopolis,Coraopolis,40.5184,-80.16672,US,PA,3,,,5677,219,220,America/New_York
-8505484.806,4905795.696,5185465,Cornwall,Cornwall,40.2737,-76.40607,US,PA,75,,,4112,189,194,America/New_York
-8343260.025,4877106.021,5185480,Cornwells Heights,Cornwells Heights,40.07678,-74.94878,US,PA,17,,,1391,24,24,America/New_York
-8865520.982,5149052.725,5185490,Corry,Corry,41.92033,-79.64033,US,PA,49,,,6605,437,437,America/New_York
-8685209.011,5127303.549,5185531,Coudersport,Coudersport,41.77479,-78.02056,US,PA,105,,,2546,502,507,America/New_York
-8912925.274,4929368.355,5185721,Crafton,Crafton,40.43507,-80.06617,US,PA,3,,,5951,267,268,America/New_York
-8748785.798,4932984.403,5185861,Cresson,Cresson,40.45979,-78.59168,US,PA,21,,,1711,615,617,America/New_York
-8481734.793,4957443.752,5185866,Cressona,Cressona,40.62676,-76.19272,US,PA,107,,,1651,182,184,America/New_York
-8338219.479,4878640.964,5186053,Croydon,Croydon,40.08733,-74.9035,US,PA,17,,,9950,6,11,America/New_York
-8888960.414,4959721.838,5186171,Curtisville,Curtisville,40.64229,-79.85089,US,PA,3,,,1064,326,324,America/New_York
-8741365.241,5008744.81,5186172,Curwensville,Curwensville,40.97561,-78.52502,US,PA,33,,,2542,363,361,America/New_York
-8783574.252,4911509.483,5186244,Dale,Dale,40.31285,-78.90419,US,PA,21,,,1234,398,390,America/New_York
-8456190.309,5062056.795,5186266,Dallas,Dallas,41.33619,-75.96325,US,PA,79,,,2804,344,346,America/New_York
-8430896.294,5091464.187,5186267,Dalton,Dalton,41.53424,-75.73603,US,PA,69,,,1234,296,301,America/New_York
-8528490.092,5006947.619,5186327,Danville,Danville,40.96342,-76.61273,US,PA,93,,,4699,148,146,America/New_York
-8787160.966,4898987.257,5186420,Davidsville,Davidsville,40.22702,-78.93641,US,PA,111,,,1130,529,529,America/New_York
-8857727.505,4926158.618,5186717,Delmont,Delmont,40.41312,-79.57032,US,PA,129,,,2686,384,382,America/New_York
-8827608.903,4914591.779,5186775,Derry,Derry,40.33396,-79.29976,US,PA,129,,,2688,360,358,America/New_York
-8475550.995,4899881.071,5186794,Denver,Denver,40.23315,-76.13717,US,PA,71,,,3861,128,128,America/New_York
-8396726.777,4873106.101,5186852,Devon,Devon,40.04928,-75.42908,US,PA,29,,,1515,152,159,America/New_York
-8557867.306,5028469.393,5186862,Dewart,Dewart,41.10925,-76.87663,US,PA,97,,,1471,147,148,America/New_York
-8416609.551,5082134.085,5186924,Dickson City,Dickson City,41.47147,-75.60769,US,PA,69,,,6070,234,237,America/New_York
-8575494.747,4882075.443,5186962,Dillsburg,Dillsburg,40.11093,-77.03498,US,PA,133,,,2563,173,176,America/New_York
-8889701.802,4891172.382,5187134,Donora,Donora,40.1734,-79.85755,US,PA,125,,,4781,252,247,America/New_York
-8909245.052,4923641.279,5187150,Dormont,Dormont,40.3959,-80.03311,US,PA,3,,,8593,363,362,America/New_York
-8406806.756,4949869.588,5187157,Dorneyville,Dorneyville,40.5751,-75.51963,US,PA,77,,,4406,116,119,America/New_York
-8554930.697,4866198.041,5187215,Dover,Dover,40.00176,-76.85025,US,PA,133,,,2007,136,136,America/New_York
-8427249.468,4866886.887,5187232,Downingtown,Downingtown,40.0065,-75.70327,US,PA,29,,,7891,71,74,America/New_York
-8363421.098,4911109.483,5187247,Doylestown,Doylestown,40.31011,-75.12989,US,PA,17,,,8380,129,131,America/New_York
-8651904.445,4894695.744,5187248,Doylestown,Doylestown,40.19758,-77.72138,US,PA,55,,,8146,298,297,America/New_York
-8892886.653,4917026.466,5187286,Dravosburg,Dravosburg,40.35063,-79.88616,US,PA,3,,,1792,220,226,America/New_York
-8367534.353,4886444.483,5187297,Dresher,Dresher,40.14094,-75.16684,US,PA,91,,,5610,62,64,America/New_York
-8767526.434,5029944,5187432,DuBois,DuBois,41.11923,-78.76003,US,PA,33,,,7794,429,432,America/New_York
-8371399.366,4920114.871,5187443,Dublin,Dublin,40.37177,-75.20156,US,PA,17,,,2158,177,176,America/New_York
-8575709.593,5045227.805,5187453,Duboistown,Duboistown,41.22258,-77.03691,US,PA,81,,,1205,162,164,America/New_York
-8574164.479,4923968.701,5187506,Duncannon,Duncannon,40.39814,-77.02303,US,PA,99,,,1522,107,112,America/New_York
-8731221.809,4927663.189,5187508,Duncansville,Duncansville,40.42341,-78.4339,US,PA,13,,,1233,316,312,America/New_York
-8419361.369,5074460.659,5187542,Dunmore,Dunmore,41.4198,-75.63241,US,PA,69,,,14057,295,299,America/New_York
-8618507.485,5033885.757,5187573,Dunnstown,Dunnstown,41.1459,-77.42137,US,PA,35,,,1360,197,198,America/New_York
-8431947.15,5060409.784,5187577,Dupont,Dupont,41.32508,-75.74547,US,PA,79,,,2711,221,222,America/New_York
-8889948.931,4921530.836,5187580,Duquesne,Duquesne,40.38146,-79.85977,US,PA,3,,,5565,277,279,America/New_York
-8431174.593,5063210.316,5187611,Duryea,Duryea,41.34397,-75.73853,US,PA,79,,,4917,215,219,America/New_York
-8394406.878,4889154.811,5187727,Eagleville,Eagleville,40.15955,-75.40824,US,PA,91,,,4800,132,135,America/New_York
-8724109.607,4866841.834,5187745,Earlston,Earlston,40.00619,-78.37001,US,PA,9,,,1122,331,334,America/New_York
-8369421.219,4994590.045,5187760,East Bangor,East Bangor,40.87954,-75.18379,US,PA,95,,,1172,213,212,America/New_York
-8485042.095,5021495.384,5187767,East Berwick,East Berwick,41.06203,-76.22243,US,PA,79,,,2007,178,177,America/New_York
-8781286.637,4916741.633,5187874,East Conemaugh,East Conemaugh,40.34868,-78.88364,US,PA,21,,,1220,394,392,America/New_York
-8463923.674,4881954.634,5187889,East Earl,East Earl,40.1101,-76.03272,US,PA,71,,,1144,155,157,America/New_York
-8404827.496,4925189.323,5187925,East Greenville,East Greenville,40.40649,-75.50185,US,PA,91,,,2951,122,126,America/New_York
-8884012.263,4921773.426,5187987,East McKeesport,East McKeesport,40.38312,-79.80644,US,PA,3,,,2126,345,351,America/New_York
-8499702.872,4880499.219,5188022,East Petersburg,East Petersburg,40.1001,-76.35413,US,PA,71,,,4506,113,114,America/New_York
-8887598.977,4923600.352,5188029,East Pittsburgh,East Pittsburgh,40.39562,-79.83866,US,PA,3,,,1822,272,271,America/New_York
-8369142.92,5012273.814,5188075,East Stroudsburg,East Stroudsburg,40.99954,-75.18129,US,PA,89,,,9840,131,134,America/New_York
-8932004.322,4891213.175,5188105,East Washington,East Washington,40.17368,-80.23756,US,PA,125,,,2234,348,345,America/New_York
-8381882.323,4975631.875,5188133,Eastlawn Gardens,Eastlawn Gardens,40.75065,-75.29573,US,PA,95,,,3307,143,150,America/New_York
-8373533.361,4966493.215,5188140,Easton,Easton,40.68843,-75.22073,US,PA,95,,,26800,97,103,America/New_York
-8763597.97,4936683.744,5188193,Ebensburg,Ebensburg,40.48507,-78.72474,US,PA,21,,,3351,651,652,America/New_York
-8930581.659,4953529.85,5188236,Economy,Economy,40.60007,-80.22478,US,PA,7,,,9363,242,242,America/New_York
-8342826.992,4878237.928,5188243,Eddington,Eddington,40.08456,-74.94489,US,PA,17,,,1906,19,26,America/New_York
-8892361.225,4928920.83,5188284,Edgewood,Edgewood,40.43201,-79.88144,US,PA,3,,,3118,298,299,America/New_York
-8524007.256,4981183.575,5188287,Edgewood,Edgewood,40.78842,-76.57246,US,PA,97,,,2384,242,243,America/New_York
-8927026.114,4946364.523,5188302,Edgeworth,Edgeworth,40.55118,-80.19284,US,PA,3,,,1680,225,221,America/New_York
-8920222.267,5142156.792,5188306,Edinboro,Edinboro,41.87422,-80.13172,US,PA,49,,,6438,370,371,America/New_York
-8397375.769,5003386.652,5188339,Effort,Effort,40.93926,-75.43491,US,PA,89,,,2269,237,240,America/New_York
-8450964.972,5052178.933,5188347,Edwardsville,Edwardsville,41.26953,-75.91631,US,PA,79,,,4816,214,216,America/New_York
-8407951.121,4965270.381,5188351,Egypt,Egypt,40.6801,-75.52991,US,PA,77,,,2391,126,126,America/New_York
-8893288.516,4905144.987,5188465,Elizabeth,Elizabeth,40.26924,-79.88977,US,PA,3,,,1493,235,238,America/New_York
-8787842.242,4909319.902,5188469,Elim,Elim,40.29785,-78.94253,US,PA,21,,,3727,504,506,America/New_York
-8527379.123,4888181.862,5188474,Elizabethtown,Elizabethtown,40.15287,-76.60275,US,PA,71,,,11545,136,140,America/New_York
-8550663.821,4946040.749,5188482,Elizabethville,Elizabethville,40.54897,-76.81192,US,PA,43,,,1510,206,206,America/New_York
-8606200.002,5158909.5,5188549,Elkland,Elkland,41.98618,-77.31081,US,PA,117,,,1821,344,348,America/New_York
-8907481.751,4882234.098,5188602,Ellsworth,Ellsworth,40.11202,-80.01727,US,PA,125,,,1027,302,306,America/New_York
-8934385.446,4992294.984,5188607,Ellport,Ellport,40.86395,-80.25895,US,PA,73,,,1180,272,273,America/New_York
-8937446.732,4991968.213,5188609,Ellwood City,Ellwood City,40.86173,-80.28645,US,PA,73,,,7921,270,269,America/New_York
-8441658.663,4888748.433,5188659,Elverson,Elverson,40.15676,-75.83271,US,PA,29,,,1225,205,209,America/New_York
-8521780.866,4992380.358,5188667,Elysburg,Elysburg,40.86453,-76.55246,US,PA,97,,,2194,179,180,America/New_York
-8395674.807,5025392.355,5188682,Emerald Lakes,Emerald Lakes,41.08842,-75.41963,US,PA,89,,,2886,613,615,America/New_York
-8541324.116,4869104.887,5188708,Emigsville,Emigsville,40.02176,-76.72802,US,PA,133,,,2672,121,131,America/New_York
-8404270.898,4944659.334,5188726,Emmaus,Emmaus,40.53954,-75.49685,US,PA,77,,,11211,136,140,America/New_York
-8709112.645,5088075.647,5188737,Emporium,Emporium,41.51145,-78.23529,US,PA,23,,,2073,315,314,America/New_York
-8916078.955,4940343.482,5188743,Emsworth,Emsworth,40.51007,-80.0945,US,PA,3,,,2449,223,218,America/New_York
-8552333.614,4899678.388,5188784,Enhaut,Enhaut,40.23176,-76.82692,US,PA,43,,,1007,150,149,America/New_York
-8931508.95,4932170.969,5188787,Enlow,Enlow,40.45423,-80.23311,US,PA,3,,,1013,295,292,America/New_York
-8564238.12,4908187.349,5188793,Enola,Enola,40.29009,-76.93386,US,PA,41,,,6111,136,138,America/New_York
-8480189.678,4892107.743,5188815,Ephrata,Ephrata,40.17982,-76.17884,US,PA,71,,,13394,110,113,America/New_York
-8915028.099,5180355.67,5188843,Erie,Erie,42.12922,-80.08506,US,PA,49,,,101786,199,201,America/New_York
-8505915.612,5013256.205,5188890,Espy,Espy,41.0062,-76.40994,US,PA,37,,,1642,148,150,America/New_York
-8899875.29,4939489.909,5188904,Etna,Etna,40.50424,-79.94894,US,PA,3,,,3451,227,225,America/New_York
-8912554.58,4978362.499,5188935,Evans City,Evans City,40.76923,-80.06284,US,PA,19,,,1833,283,285,America/New_York
-8396725.663,4892270.93,5188948,Evansburg,Evansburg,40.18094,-75.42907,US,PA,91,,,2129,62,69,America/New_York
-8724481.414,4867609.209,5188960,Everett,Everett,40.01147,-78.37335,US,PA,9,,,1834,308,310,America/New_York
-8440141.378,5059751.65,5189004,Exeter,Exeter,41.32064,-75.81908,US,PA,79,,,5652,172,174,America/New_York
-8418065.61,4870157.376,5189022,Exton,Exton,40.029,-75.62077,US,PA,29,,,4842,95,97,America/New_York
-8372296.601,4986536.891,5189041,Factoryville,Factoryville,40.82482,-75.20962,US,PA,95,,,1165,130,132,America/New_York
-8436090.462,5095761.425,5189042,Factoryville,Factoryville,41.56313,-75.78269,US,PA,131,,,1158,250,256,America/New_York
-8887722.541,4882475.725,5189085,Fairhope,Fairhope,40.11368,-79.83977,US,PA,51,,,1151,287,287,America/New_York
-8332838.294,4892068.404,5189091,Fairless Hills,Fairless Hills,40.17955,-74.85516,US,PA,17,,,8466,33,36,America/New_York
-8933983.582,5165691.666,5189124,Fairview,Fairview,42.03145,-80.25534,US,PA,49,,,2348,242,243,America/New_York
-8772473.473,5033761.583,5189308,Falls Creek,Falls Creek,41.14506,-78.80447,US,PA,65,,,1037,444,446,America/New_York
-8960856.107,5043703.518,5189377,Farrell,Farrell,41.21228,-80.49674,US,PA,85,,,5111,298,297,America/New_York
-8569061.593,5049051.418,5189408,Faxon,Faxon,41.24841,-76.97719,US,PA,81,,,1395,159,161,America/New_York
-8349537.331,4886890.085,5189420,Feasterville,Feasterville,40.144,-75.00517,US,PA,17,,,3074,67,75,America/New_York
-8885990.41,4892590.027,5189445,Fellsburg,Fellsburg,40.18313,-79.82421,US,PA,129,,,1180,332,339,America/New_York
-8784749.786,4908022.439,5189482,Ferndale,Ferndale,40.28896,-78.91475,US,PA,21,,,1636,364,366,America/New_York
-8920129.872,4967426.958,5189493,Fernway,Fernway,40.69479,-80.13089,US,PA,19,,,12414,316,317,America/New_York
-8465965.273,4892552.143,5189796,Fivepointville,Fivepointville,40.18287,-76.05106,US,PA,71,,,1156,140,137,America/New_York
-8440018.927,4932134.395,5189828,Fleetwood,Fleetwood,40.45398,-75.81798,US,PA,11,,,4085,135,134,America/New_York
-8624104.629,5031012.417,5189839,Flemington,Flemington,41.12646,-77.47165,US,PA,35,,,1330,198,199,America/New_York
-8372606.069,4880985.304,5189872,Flourtown,Flourtown,40.10344,-75.2124,US,PA,91,,,4538,57,61,America/New_York
-8450718.956,4906242.172,5189888,Flying Hills,Flying Hills,40.27676,-75.9141,US,PA,11,,,2568,125,126,America/New_York
-8853213.499,4978812.288,5189947,Ford City,Ford City,40.77229,-79.52977,US,PA,5,,,2991,240,241,America/New_York
-8400900.144,5108913.477,5189963,Forest City,Forest City,41.65147,-75.46657,US,PA,115,,,1911,480,486,America/New_York
-8888866.906,4927133.858,5189981,Forest Hills,Forest Hills,40.41979,-79.85005,US,PA,3,,,6518,293,295,America/New_York
-8372234.262,4886566.803,5190089,Fort Washington,Fort Washington,40.14178,-75.20906,US,PA,91,,,5446,71,77,America/New_York
-8446728.152,5053577.165,5190115,Forty Fort,Forty Fort,41.27897,-75.87825,US,PA,79,,,4214,168,168,America/New_York
-8751632.238,5157244.285,5190117,Foster Brook,Foster Brook,41.97506,-78.61725,US,PA,83,,,1251,438,436,America/New_York
-8392953.046,4953738.043,5190150,Fountain Hill,Fountain Hill,40.60149,-75.39518,US,PA,77,,,4597,114,114,America/New_York
-8892175.321,4940831.062,5190213,Fox Chapel,Fox Chapel,40.5134,-79.87977,US,PA,3,,,5388,299,302,America/New_York
-8914780.97,4968528.185,5190247,Fox Run,Fox Run,40.70229,-80.08284,US,PA,19,,,3282,330,333,America/New_York
-8485909.273,4980530.789,5190282,Frackville,Frackville,40.78398,-76.23022,US,PA,107,,,3805,452,456,America/New_York
-8886795.25,5071201.264,5190323,Franklin,Franklin,41.39784,-79.83144,US,PA,121,,,6545,307,310,America/New_York
-8915337.568,4951086.103,5190360,Franklin Park,Franklin Park,40.5834,-80.08784,US,PA,3,,,13470,375,376,America/New_York
-8507958.325,4930630.603,5190438,Fredericksburg,Fredericksburg,40.4437,-76.42829,US,PA,75,,,1357,145,146,America/New_York
-8933581.719,4966080.693,5190462,Freedom,Freedom,40.68562,-80.25173,US,PA,7,,,1569,238,237,America/New_York
-8448830.977,5014812.599,5190469,Freeland,Freeland,41.01675,-75.89714,US,PA,79,,,3531,568,571,America/New_York
-8870468.02,4964367.666,5190486,Freeport,Freeport,40.67395,-79.68477,US,PA,5,,,1813,241,244,America/New_York
-8387449.41,4957404.151,5190503,Freemansburg,Freemansburg,40.62649,-75.34574,US,PA,95,,,2636,97,99,America/New_York
-8794057.209,4873222.44,5190547,Friedens,Friedens,40.05008,-78.99836,US,PA,111,,,1523,644,642,America/New_York
-8401642.645,4958177.141,5190679,Fullerton,Fullerton,40.63176,-75.47324,US,PA,77,,,14925,113,114,America/New_York
-8643060.112,5121085.57,5190743,Galeton,Galeton,41.73312,-77.64193,US,PA,105,,,1149,402,400,America/New_York
-8744333.019,4936276.866,5190769,Gallitzin,Gallitzin,40.48229,-78.55168,US,PA,21,,,1668,665,667,America/New_York
-8576730.393,5049914.641,5190808,Garden View,Garden View,41.25424,-77.04608,US,PA,81,,,2503,168,169,America/New_York
-8905100.627,4903401.706,5190870,Gastonville,Gastonville,40.25729,-79.99588,US,PA,125,,,2818,298,305,America/New_York
-8779646.901,4908307.02,5190928,Geistown,Geistown,40.29091,-78.86891,US,PA,21,,,2467,577,578,America/New_York
-8445677.296,5045926.393,5190988,Georgetown,Georgetown,41.2273,-75.86881,US,PA,79,,,1640,213,212,America/New_York
-8902164.019,4957929.249,5191070,Gibsonia,Gibsonia,40.63007,-79.9695,US,PA,3,,,2733,316,317,America/New_York
-8416886.736,4912567.955,5191093,Gilbertsville,Gilbertsville,40.3201,-75.61018,US,PA,91,,,4832,103,106,America/New_York
-8940972.22,5161028.877,5191161,Girard,Girard,42.00033,-80.31812,US,PA,49,,,3104,235,237,America/New_York
-8491847.055,4981633.493,5191169,Girardville,Girardville,40.79148,-76.28356,US,PA,107,,,1519,303,306,America/New_York
